,date,min,max,mean,stDev,min_clm,max_clm,mean_clm,stDev_clm
0,2021-08-04,-1.0,1.0,-0.26392731628648936,0.11421193885643821,0.0,1.0,0.542982641381924,0.4981490665853295
1,2021-08-09,-0.6705141663551331,-0.49533382058143616,-0.5920529542411213,0.027309838183294362,1.0,1.0,1.0,0.0
2,2021-08-14,-0.6458045244216919,1.0,-0.23742547430981334,0.10476726307511389,0.0,1.0,0.6996072137517422,0.45842879514518353
3,2021-08-19,-1.0,1.0,-0.22318002165345352,0.15397759389143695,0.0,1.0,0.5128816995396419,0.4998340342723466
4,2021-08-24,-0.7286962866783142,0.21815718710422516,-0.31477835756993094,0.06654723983227447,0.0,1.0,0.994560121637047,0.07355464693929596
5,2021-08-29,-1.0,1.0,-0.21875432026351777,0.1455398115645503,0.0,1.0,0.5774971491320701,0.4939576822728888
6,2021-09-03,-1.0,1.0,-0.23460651940524793,0.15025638731270252,0.0,1.0,0.2564514085399364,0.4366738870115976
7,2021-09-08,-0.7952501773834229,1.0,-0.212679304907276,0.11720687991195683,0.0,1.0,0.6333826075938699,0.4818807736271031
8,2021-09-13,-1.0,1.0,-0.22089393539618957,0.1351504852942987,0.0,1.0,0.4125522659120677,0.49229350371794084
9,2021-09-18,-0.8100179433822632,1.0,-0.21439721107469126,0.0768139952522644,0.0,1.0,0.8681927609072275,0.3382810825563942
10,2021-09-23,-1.0,1.0,-0.24456243641155756,0.1388999558293947,0.0,1.0,0.1621869324661049,0.36862220687763936
11,2021-09-28,-0.5291988253593445,-0.022390317171812057,-0.37346809243532486,0.062234927865982406,1.0,1.0,1.0,0.0
